LocationID,PlantName,ProductID,ProductName,Price,Product,EffectiveDate,Quantity
1113-111,,28181,NO. 8 UNWASHED,0,,1/1/2023 0:00,1000000
1113-111,,30091,NO. 10 STONE,31.55,,7/1/2025 0:00,1000000
1113-111,,30511,BLOCK DUST,29.55,,7/1/2025 0:00,1000000
1113-111,,31041,MFG SAND - WASHED SAND,42.75,,7/1/2025 0:00,1000000
1114-111,,15391,CRUSHER RUN/GRADE C BASE,24.5,,7/1/2025 0:00,1000000
1114-111,,15441,GRADE D BASE PUG,24.75,,7/1/2025 0:00,1000000
1114-111,,24081,NO. 2 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,24151,NO. 4 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,25281,NO. 57 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,26271,NO. 67 UNWASHED,31.55,,7/1/2025 0:00,1000000
1114-111,,27261,NO. 7 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,28181,NO. 8 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,28341,NO. 89 D-ROCK,32.05,,7/1/2025 0:00,1000000
1114-111,,30091,NO. 10 STONE,31.55,,7/1/2025 0:00,1000000
1114-111,,31041,MFG SAND - WASHED SAND,42.75,,7/1/2025 0:00,1000000
1115-111,,15391,CRUSHER RUN/GRADE C BASE,24.5,,7/1/2025 0:00,1000000
1115-111,,15441,GRADE D BASE PUG,24.75,,7/1/2025 0:00,1000000
1115-111,,23071,NO. 3 STONE,31.55,,7/1/2025 0:00,1000000
1115-111,,24081,NO. 2 STONE,31.55,,7/1/2025 0:00,1000000
1115-111,,24151,NO. 4 STONE,31.55,,7/1/2025 0:00,1000000
1115-111,,25281,NO. 57 STONE,31.55,,7/1/2025 0:00,1000000
1115-111,,25291,NO. 57 WASHED,31.55,,7/1/2025 0:00,1000000
1115-111,,27261,NO. 7 STONE,31.55,,7/1/2025 0:00,1000000
1115-111,,30091,NO. 10 STONE,31.55,,7/1/2025 0:00,1000000
1116-111,,15391,CRUSHER RUN/GRADE C BASE,26,,7/1/2025 0:00,1000000
1116-111,,15441,PUG,26.5,,7/1/2025 0:00,1000000
1116-111,,24081,NO. 2 UNWASHED,32.5,,7/1/2025 0:00,1000000
1116-111,,24151,NO. 4 STONE,32.5,,7/1/2025 0:00,1000000
1116-111,,25281,NO. 57 STONE,32.5,,7/1/2025 0:00,1000000
1116-111,,25291,# 57 CC Bedding Stone,0,,1/6/2025 0:00,1000000
1116-111,,27261,NO. 7 STONE,32.5,,7/1/2025 0:00,1000000
1116-111,,28181,NO. 8 STONE,32.5,,7/1/2025 0:00,1000000
1116-111,,30091,NO. 10 STONE,32.5,,7/1/2025 0:00,1000000
1118-111,,15391,CRUSHER RUN/GRADE C BASE,19.75,,1/1/2025 0:00,1000000
1118-111,,15441,GRADE D BASE PUG,20.25,,1/1/2025 0:00,1000000
1118-111,,24151,NO. 4 STONE,25.25,,4/1/2025 0:00,1000000
1118-111,,25281,NO. 57 STONE,25.25,,4/1/2025 0:00,1000000
1118-111,,27261,NO. 7 STONE,25.25,,4/1/2025 0:00,1000000
1118-111,,30091,NO. 10 STONE,25.25,,4/1/2025 0:00,1000000
1118-111,,31041,MFG SAND - WASHED SAND,32.25,,4/1/2025 0:00,1000000
1119-111,,15391,CRUSHER RUN/GRADE C BASE,21.25,,1/1/2025 0:00,1000000
1119-111,,15441,GRADE D BASE PUG,21.75,,1/1/2025 0:00,1000000
1119-111,,24151,NO. 4 STONE,26.25,,4/1/2025 0:00,1000000
1119-111,,25281,NO. 57 STONE,26.25,,4/1/2025 0:00,1000000
1119-111,,26271,NO. 67 STONE,26.25,,4/1/2025 0:00,1000000
1119-111,,27261,NO. 7 STONE,26.25,,4/1/2025 0:00,1000000
1119-111,,28181,NO. 8 UNWASHED,26.25,,4/1/2025 0:00,1000000
1119-111,,30091,NO. 10 STONE,26.25,,4/1/2025 0:00,1000000
1121-111,,15391,GRADE D BASE,9,,1/1/2008 0:00,1000000
1121-111,,15441,GRADE D BASE PUG,9,,1/1/2008 0:00,1000000
1121-111,,24081,NO. 2 STONE,10.25,,1/1/2008 0:00,1000000
1121-111,,24151,NO. 4 STONE,10.25,,1/1/2008 0:00,1000000
1121-111,,25281,NO. 57 STONE,10.25,,1/1/2008 0:00,1000000
1121-111,,27261,NO. 7 STONE,10.8,,1/1/2008 0:00,1000000
1121-111,,28341,NO. 89 D-ROCK,10.8,,3/1/2012 0:00,1000000
1121-111,,30091,NO. 10 STONE,10.8,,3/1/2012 0:00,1000000
1123-111,,15391,CRUSHER RUN,28.25,,7/1/2025 0:00,1000000
1123-111,,24151,NO. 4 UNWASHED,33.8,,7/1/2025 0:00,1000000
1123-111,,25281,NO. 57 UNWASHED,33.8,,7/1/2025 0:00,1000000
1123-111,,27261,"COMMERCIAL 1/2""",33.8,,7/1/2025 0:00,1000000
1123-111,,28181,NO. 8 UNWASHED,33.8,,7/1/2025 0:00,1000000
1123-111,,30091,NO. 10,33.8,,7/1/2025 0:00,1000000
1125-141,,24151,NO. 4 STONE,29.3,,1/1/2025 0:00,1000000
1125-141,,25281,NO. 57 STONE,29.3,,1/1/2025 0:00,1000000
1125-141,,25291,NO. 57 WASHED,29.3,,1/1/2025 0:00,1000000
1125-141,,27261,NO. 7 UNWASHED,29.3,,1/1/2025 0:00,1000000
1131-111,,15391,CRUSHER RUN/GRADE C BASE,28,,7/1/2025 0:00,1000000
1131-111,,15441,GRADE D BASE PUG,28.25,,7/1/2025 0:00,1000000
1131-111,,24151,NO. 4,33.5,,7/1/2025 0:00,1000000
1131-111,,25281,NO. 57 STONE,33.5,,7/1/2025 0:00,1000000
1131-111,,26271,NO. 67 STONE,33.5,,7/1/2025 0:00,1000000
1131-111,,27261,NO. 7 STONE,33.5,,7/1/2025 0:00,1000000
1131-111,,28181,NO. 8 STONE,33.5,,7/1/2025 0:00,1000000
1131-111,,30091,SCREENINGS,33.5,,7/1/2025 0:00,1000000
1131-111,,31041,MFG SAND - WASHED SAND,36.75,,7/1/2025 0:00,1000000
1132-111,,15391,CRUSHER RUN/GRADE C BASE,27.75,,7/1/2025 0:00,1000000
1132-111,,15441,GRADE D BASE PUG,28.25,,7/1/2025 0:00,1000000
1132-111,,24151,NO. 4,34.75,,7/1/2025 0:00,1000000
1132-111,,25281,NO. 57 STONE,34.75,,7/1/2025 0:00,1000000
1132-111,,26271,NO. 67 STONE,34.75,,7/1/2025 0:00,1000000
1132-111,,27261,NO. 7 STONE,34.75,,7/1/2025 0:00,1000000
1132-111,,28181,NO. 8 STONE,0,,1/1/2023 0:00,1000000
1132-111,,30091,SCREENINGS,34.75,,7/1/2025 0:00,1000000
1133-111,,23071,VA NO. 3 STONE,22.75,,1/1/2025 0:00,1000000
1133-111,,24151,NO. 4,22.75,,1/1/2025 0:00,1000000
1133-111,,25281,NO. 57 STONE,22.75,,1/1/2025 0:00,1000000
1133-111,,26271,NO. 67 STONE,22.75,,1/1/2025 0:00,1000000
1133-111,,28181,NO. 8 STONE,22.75,,1/1/2025 0:00,1000000
1133-111,,30091,SCREENINGS,22.75,,1/1/2025 0:00,1000000
1135-111,,15391,CRUSHER RUN/GRADE C BASE,26.25,,7/1/2025 0:00,1000000
1135-111,,15441,GRADE D BASE PUG,26.75,,7/1/2025 0:00,1000000
1135-111,,24081,NO. 2 STONE,0,,1/1/2023 0:00,1000000
1135-111,,24151,NO. 4,32.75,,7/1/2025 0:00,1000000
1135-111,,25281,NO. 57 STONE,32.75,,7/1/2025 0:00,1000000
1135-111,,25291,NO. 57 STONE WASHED,0,,6/4/2025 0:00,1000000
1135-111,,26271,NO. 67 STONE,32.75,,7/1/2025 0:00,1000000
1135-111,,27261,NO. 7 STONE,32.75,,7/1/2025 0:00,1000000
1135-111,,28181,NO. 8 STONE,32.75,,7/1/2025 0:00,1000000
1135-111,,30091,SCREENINGS,32.75,,7/1/2025 0:00,1000000
1135-111,,31041,MFG SAND - WASHED SAND,35.75,,7/1/2025 0:00,1000000
1136-111,,15391,CRUSHER RUN/GRADE C BASE,26,,7/1/2025 0:00,1000000
1136-111,,15441,GRADE D BASE PUG,26.5,,7/1/2025 0:00,1000000
1136-111,,24081,NO. 2 STONE,31.05,,7/1/2025 0:00,1000000
1136-111,,24151,NO. 4,31.05,,7/1/2025 0:00,1000000
1136-111,,25281,NO. 57A STONE,31.05,,7/1/2025 0:00,1000000
1136-111,,26271,NO. 67 STONE,29.05,,7/1/2025 0:00,1000000
1136-111,,27261,NO. 7 STONE,31.05,,7/1/2025 0:00,1000000
1136-111,,28181,NO. 8 STONE,31.55,,7/1/2025 0:00,1000000
1136-111,,30091,SCREENINGS,31.05,,7/1/2025 0:00,1000000
1137-111,,15391,CRUSHER RUN/GRADE C BASE,28.5,,7/1/2025 0:00,1000000
1137-111,,15441,GRADE D BASE PUG,29,,7/1/2025 0:00,1000000
1137-111,,24081,NO. 2 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,24151,NO. 4,35.5,,7/1/2025 0:00,1000000
1137-111,,25151,NO. 5 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,25281,NO. 57 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,26271,NO. 67 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,27261,NO. 7 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,28181,NO. 8 STONE,35.5,,7/1/2025 0:00,1000000
1137-111,,30091,SCREENINGS,35.5,,7/1/2025 0:00,1000000
1137-111,,31041,MFG SAND - WASHED SAND,36.75,,7/1/2025 0:00,1000000
1138-111,,15391,CRUSHER RUN/GRADE C BASE,28,,1/1/2025 0:00,1000000
1138-111,,15441,GRADE D BASE PUG,28.5,,1/1/2025 0:00,1000000
1138-111,,24081,NO. 2 STONE,34.25,,1/1/2025 0:00,1000000
1138-111,,24151,NO. 4,34.25,,1/1/2025 0:00,1000000
1138-111,,25281,NO. 57 STONE,34.25,,1/1/2025 0:00,1000000
1138-111,,26271,NO. 67 STONE,34.25,,1/1/2025 0:00,1000000
1138-111,,27261,NO. 7 STONE,34.25,,1/1/2025 0:00,1000000
1138-111,,30091,SCREENINGS,34.25,,1/1/2025 0:00,1000000
1139-132,,15391,CRUSHER RUN,0,,1/1/2023 0:00,1000000
1146-111,,15391,Crusher Run/ Grade C Base,15,,1/1/2019 0:00,1000000
1146-111,,15441,GRADE D BASE PUG,15,,1/1/2019 0:00,1000000
1146-111,,24081,No. 2 Stone,16.5,,1/1/2019 0:00,1000000
1146-111,,24151,No. 4 Stone,16.5,,1/1/2019 0:00,1000000
1146-111,,25281,No. 57 Stone,16.5,,1/1/2019 0:00,1000000
1146-111,,28181,No. 8 Stone,17.5,,1/1/2020 0:00,1000000
1162-111,,15391,CRUSHER RUN/GRADE C BASE,30.25,,7/1/2025 0:00,1000000
1162-111,,15441,GRADE D BASE PUG,30.25,,7/1/2025 0:00,1000000
1162-111,,22091,NO. 2 MODIFIED,36.05,,7/1/2025 0:00,1000000
1162-111,,24161,NO. 4 WASHED,36.05,,7/1/2025 0:00,1000000
1162-111,,25291,NO. 57 WASHED,36.05,,7/1/2025 0:00,1000000
1162-111,,26291,NO. 67 WASHED,36.05,,7/1/2025 0:00,1000000
1162-111,,27271,NO. 7 WASHED,36.75,,7/1/2025 0:00,1000000
1162-111,,28181,NO. 8 UNWASHED,36.75,,7/1/2025 0:00,1000000
1162-111,,28341,NO. 89 STONE,36.75,,7/1/2025 0:00,1000000
1162-111,,30081,"1/8"""" MINUS STONE",36.75,,7/1/2025 0:00,1000000
1162-111,,30091,NO. 10 STONE,36.75,,7/1/2025 0:00,1000000
1162-111,,31041,MFG SAND - WASHED SAND,37.75,,7/1/2025 0:00,1000000
1163-111,,15391,CRUSHER RUN/GRADE C BASE,28.25,,7/1/2025 0:00,1000000
1163-111,,15441,PUG,28.25,,7/1/2025 0:00,1000000
1163-111,,23071,NO. 3 STONE,33,,7/1/2025 0:00,1000000
1163-111,,24151,NO. 4 UNWASHED,0,,8/1/2022 0:00,1000000
1163-111,,24161,NO. 4 WASHED,33,,7/1/2025 0:00,1000000
1163-111,,25281,NO 57 STONE,33,,7/1/2025 0:00,1000000
1163-111,,25291,NO. 57 WASHED,33,,7/1/2025 0:00,1000000
1163-111,,26291,NO. 67 WASHED,33,,7/1/2025 0:00,1000000
1163-111,,27271,1/2 INCH - NO. 7 STONE,33.5,,7/1/2025 0:00,1000000
1163-111,,28181,3/8 INCH - NO.  8 STONE,0,,1/1/2023 0:00,1000000
1163-111,,28341,NO. 89 D-ROCK,33.5,,7/1/2025 0:00,1000000
1163-111,,30081,NO. 9 STONE,33.5,,7/1/2025 0:00,1000000
1163-111,,30091,SCREENINGS - NO.10 STONE,33.5,,7/1/2025 0:00,1000000
1163-111,,31041,MFG SAND - WASHED SAND,33.75,,7/1/2025 0:00,1000000
1164-111,,15391,CRUSHER RUN/GRADE C BASE,27.25,,7/1/2025 0:00,1000000
1164-111,,15441,PUG,27.25,,7/1/2025 0:00,1000000
1164-111,,23071,NO. 3 STONE,32,,7/1/2025 0:00,1000000
1164-111,,24151,NO. 4 STONE,32,,7/1/2025 0:00,1000000
1164-111,,24161,NO. 4 WASHED,0,,1/1/2023 0:00,1000000
1164-111,,25281,NO. 57 STONE,32,,7/1/2025 0:00,1000000
1164-111,,26271,NO. 67 STONE,32,,7/1/2025 0:00,1000000
1164-111,,27261,1/2 INCH - NO. 7 STONE,32.5,,7/1/2025 0:00,1000000
1164-111,,28181,3/8 INCH - NO.  8 STONE,32.5,,7/1/2025 0:00,1000000
1164-111,,30091,SCREENINGS - NO.10 STONE,32.5,,7/1/2025 0:00,1000000
1164-111,,31041,MFG SAND - WASHED SAND,32.75,,7/1/2025 0:00,1000000
1166-111,,15391,CRUSHER RUN/GRADE C BASE,26.75,,7/1/2025 0:00,1000000
1166-111,,15441,PUG,26.75,,7/1/2025 0:00,1000000
1166-111,,22091,"1"" - 3"" STONE",31,,7/1/2025 0:00,1000000
1166-111,,24151,NO. 4 UNWASHED,31,,7/1/2025 0:00,1000000
1166-111,,25151,NO. 5 UNWASHED,31,,7/1/2025 0:00,1000000
1166-111,,25281,NO. 57 STONE,31,,7/1/2025 0:00,1000000
1166-111,,26271,NO. 67 STONE,31,,7/1/2025 0:00,1000000
1166-111,,27261,1/2 INCH - NO. 7 STONE,31.5,,7/1/2025 0:00,1000000
1166-111,,28181,3/8 INCH - NO.  8 STONE,31.5,,7/1/2025 0:00,1000000
1166-111,,28341,NO. 89 D-ROCK,31.5,,7/1/2025 0:00,1000000
1166-111,,30091,SCREENINGS - NO.10 STONE,31.5,,7/1/2025 0:00,1000000
1166-111,,30511,#732 STONE,37,,7/1/2025 0:00,1000000
1166-111,,31781,NO. 10 WASHED,31.5,,7/1/2025 0:00,1000000
1167-121,,15391,CRUSHER RUN/GRADE C BASE,10.5,,3/1/2012 0:00,1000000
1167-121,,15441,PUG,10.5,,3/1/2012 0:00,1000000
1167-121,,24081,NO. 2 STONE,12.8,,3/1/2012 0:00,1000000
1167-121,,24151,NO. 4 STONE,12.8,,3/1/2012 0:00,1000000
1167-121,,25291,NO. 57 STONE,12.8,,3/1/2012 0:00,1000000
1167-121,,26291,NO. 67 WASHED,12.8,,3/1/2012 0:00,1000000
1167-121,,27261,NO. 7 STONE,13.5,,3/1/2012 0:00,1000000
1167-121,,30091,NO. 10 STONE,12.8,,3/1/2012 0:00,1000000
1168-111,,15391,CRUSHER RUN/GRADE C BASE,25,,7/1/2025 0:00,1000000
1168-111,,15441,GRADE D BASE PUG,25.25,,7/1/2025 0:00,1000000
1168-111,,23071,NO. 3 UNWASHED,32.05,,7/1/2025 0:00,1000000
1168-111,,24151,NO. 4 UNWASHED,32.05,,7/1/2025 0:00,1000000
1168-111,,25281,NO. 57 UNWASHED,32.05,,7/1/2025 0:00,1000000
1168-111,,26271,NO. 67 UNWASHED,32.05,,7/1/2025 0:00,1000000
1168-111,,27261,NO. 7 UNWASHED,32.85,,7/1/2025 0:00,1000000
1168-111,,30081,"1/8"""" MINUS STONE",32.05,,7/1/2025 0:00,1000000
1168-111,,30091,NO. 10,32.05,,7/1/2025 0:00,1000000
1168-111,,31041,MFG SAND - WASHED SAND,46,,7/1/2025 0:00,1000000
1211-111,,15391,GRADE D BASE,19,,7/1/2025 0:00,1000000
1211-111,,15441,GRADE D PUG,19,,7/1/2025 0:00,1000000
1211-111,,22091,NO. 2 STONE,0,,8/1/2022 0:00,1000000
1211-111,,24151,NO. 4 STONE,31,,7/1/2025 0:00,1000000
1211-111,,25281,NO. 57 STONE,34.5,,7/1/2025 0:00,1000000
1211-111,,25291,NO. 57 WASHED,34.5,,7/1/2025 0:00,1000000
1211-111,,26271,NO. 67 STONE,34.5,,7/1/2025 0:00,1000000
1211-111,,26291,NO. 67 WASHED,34.5,,7/1/2025 0:00,1000000
1211-111,,27261,NO. 7 STONE,35.5,,7/1/2025 0:00,1000000
1211-111,,27271,NO. 7 WASHED,35.5,,7/1/2025 0:00,1000000
1211-111,,28191,NO. 8 WASHED,0,,1/1/2023 0:00,1000000
1211-111,,30091,NO. 10 SCREENINGS,29.75,,7/1/2025 0:00,1000000
1211-111,,31041,MFG SAND - WASHED SAND,30,,7/1/2025 0:00,1000000
1212-111,,15391,GRADE D BASE,19,,7/1/2025 0:00,1000000
1212-111,,15441,GRADE D BASE PUG,19,,7/1/2025 0:00,1000000
1212-111,,24081,NO. 2 STONE,31,,7/1/2025 0:00,1000000
1212-111,,24151,NO. 4 STONE,31,,7/1/2025 0:00,1000000
1212-111,,25281,NO. 57 STONE,34.5,,7/1/2025 0:00,1000000
1212-111,,25291,NO. 57 WASHED,34.5,,7/1/2025 0:00,1000000
1212-111,,26271,NO. 67 STONE,34.5,,7/1/2025 0:00,1000000
1212-111,,26291,NO. 67 WASHED,34.5,,7/1/2025 0:00,1000000
1212-111,,27261,NO. 7 STONE,35.5,,7/1/2025 0:00,1000000
1212-111,,27271,NO. 7 WASHED,35.5,,7/1/2025 0:00,1000000
1212-111,,30091,"1/4"""" DOWN",29.75,,7/1/2025 0:00,1000000
1212-111,,31331,MFG. SAND,30,,7/1/2025 0:00,1000000
1213-111,,15391,GRADE D BASE,19,,7/1/2025 0:00,1000000
1213-111,,15441,GRADE D BASE PUG,19,,7/1/2025 0:00,1000000
1213-111,,24081,"2"""" - 3"""" STONE",31,,7/1/2025 0:00,1000000
1213-111,,24151,NO. 4,31,,7/1/2025 0:00,1000000
1213-111,,25281,NO. 57 STONE,32,,7/1/2025 0:00,1000000
1213-111,,25291,NO. 57 WASHED,34.5,,7/1/2025 0:00,1000000
1213-111,,26271,NO. 67 STONE,34.5,,7/1/2025 0:00,1000000
1213-111,,26291,NO. 67 WASHED,34.5,,7/1/2025 0:00,1000000
1213-111,,27261,NO. 7 STONE,35.5,,7/1/2025 0:00,1000000
1213-111,,27271,NO. 7 WASHED,35.5,,7/1/2025 0:00,1000000
1213-111,,28181,NO. 8 STONE,36.5,,7/1/2025 0:00,1000000
1213-111,,28191,NO. 8 WASHED,36.5,,7/1/2025 0:00,1000000
1213-111,,28341,#89 WASHED,36.5,,7/1/2025 0:00,1000000
1213-111,,30091,NO. 10 SCREENINGS,29.75,,7/1/2025 0:00,1000000
1213-111,,30511,BLOCK MATERIAL,30,,7/1/2025 0:00,1000000
1213-111,,31041,MFG SAND - WASHED SAND,30,,7/1/2025 0:00,1000000
1214-111,,15391,GRADE D BASE,10,,1/1/2018 0:00,1000000
1214-111,,15441,GRADE D BASE PUG,10,,1/1/2018 0:00,1000000
1214-111,,24081,NO. 2 STONE,16.5,,1/1/2018 0:00,1000000
1214-111,,24151,NO. 4 STONE,16.5,,1/1/2018 0:00,1000000
1214-111,,25281,NO. 57 STONE,17,,1/1/2018 0:00,1000000
1214-111,,25291,NO. 57 WASHED,17,,1/1/2018 0:00,1000000
1214-111,,26271,NO. 67 STONE,17,,1/1/2018 0:00,1000000
1214-111,,26291,NO. 67 WASHED,17,,1/1/2018 0:00,1000000
1214-111,,27261,NO. 7 STONE,17,,1/1/2018 0:00,1000000
1214-111,,27271,NO. 7 WASHED,17.5,,1/1/2018 0:00,1000000
1214-111,,28181,NO. 8 STONE,17.5,,1/1/2018 0:00,1000000
1214-111,,28191,NO. 8 WASHED,18,,1/1/2018 0:00,1000000
1214-111,,30091,NO. 10 STONE,16.5,,1/1/2018 0:00,1000000
1214-111,,31331,WASHED SAND,16.5,,1/1/2018 0:00,1000000
1214-121,,15391,GRADED D BASE,19,,7/1/2025 0:00,1000000
1214-121,,15441,GRADE D BASE PUG,19,,7/1/2025 0:00,1000000
1214-121,,24081,NO.2 STONE,31,,7/1/2025 0:00,1000000
1214-121,,24151,NO. 4 STONE,31,,7/1/2025 0:00,1000000
1214-121,,25281,NO. 57 STONE,34.5,,7/1/2025 0:00,1000000
1214-121,,25291,NO. 57 WASHED,34.5,,7/1/2025 0:00,1000000
1214-121,,26271,NO. 67 STONE,0,,8/1/2022 0:00,1000000
1214-121,,26291,NO. 67 WASHED,34.5,,7/1/2025 0:00,1000000
1214-121,,27261,NO. 7 STONE,35.5,,7/1/2025 0:00,1000000
1214-121,,27271,NO. 7 WASHED,35.5,,7/1/2025 0:00,1000000
1214-121,,28181,NO. 8 STONE,36.5,,7/1/2025 0:00,1000000
1214-121,,28191,NO. 8 WASHED,36.5,,7/1/2025 0:00,1000000
1214-121,,30091,NO.10 STONE,29.75,,7/1/2025 0:00,1000000
1214-121,,31040,Mfg. Concrete Sand,30,,7/1/2025 0:00,1000000
1214-121,,31331,WASHED SAND,30,,7/1/2025 0:00,1000000
1215-111,,15391,GRADE D BASE,19,,7/1/2025 0:00,1000000
1215-111,,15441,GRADE D PUG,19,,7/1/2025 0:00,1000000
1215-111,,24081,"2"""" - 4"""" STONE",31,,7/1/2025 0:00,1000000
1215-111,,24151,NO. 4 STONE,0,,7/2/2025 0:00,1000000
1215-111,,24161,NO. 4 WASHED,31,,7/1/2025 0:00,1000000
1215-111,,25281,NO. 57 STONE,29,,7/1/2025 0:00,1000000
1215-111,,25291,NO. 57 WASHED,32,,7/1/2025 0:00,1000000
1215-111,,26271,NO. 67 STONE,29,,7/1/2025 0:00,1000000
1215-111,,26291,NO. 67 WASHED,32,,7/1/2025 0:00,1000000
1215-111,,27261,NO. 7 STONE,30,,7/1/2025 0:00,1000000
1215-111,,27271,NO. 7 WASHED,33,,7/1/2025 0:00,1000000
1215-111,,28181,NO. 8 STONE,31,,7/1/2025 0:00,1000000
1215-111,,28191,NO. 8 WASHED,34,,7/1/2025 0:00,1000000
1215-111,,30091,NO. 10 SCREENINGS,29.75,,7/1/2025 0:00,1000000
1215-111,,30511,BLOCK MATERIAL,30,,7/1/2025 0:00,1000000
1215-111,,31040,Mfg. Concrete Sand,30,,7/1/2025 0:00,1000000
1215-111,,31331,SCREW SAND,30,,7/1/2025 0:00,1000000
1216-111,,15391,GRADE D BASE,10,,7/8/2010 0:00,1000000
1216-111,,15441,GRADE D PUG,10.25,,3/1/2012 0:00,1000000
1216-111,,24151,NO. 4 STONE,15,,3/1/2012 0:00,1000000
1216-111,,26271,NO. 67 STONE,15,,3/1/2012 0:00,1000000
1216-111,,27261,NO. 7 STONE,16.5,,3/1/2012 0:00,1000000
1216-111,,30091,NO. 10 SCREENINGS,15,,3/1/2012 0:00,1000000
1217-111,,15391,GRADE D BASE,18.5,,7/1/2025 0:00,1000000
1217-111,,15441,GRADE D PUG,18.5,,7/1/2025 0:00,1000000
1217-111,,23071,NO. 3 STONE,29,,7/1/2025 0:00,1000000
1217-111,,24081,NO. 2 STONE,29,,7/1/2025 0:00,1000000
1217-111,,24151,NO. 4 STONE,29,,7/1/2025 0:00,1000000
1217-111,,25281,NO. 57 STONE,29,,7/1/2025 0:00,1000000
1217-111,,25291,NO. 57 WASHED,29,,7/1/2025 0:00,1000000
1217-111,,26271,NO. 67 STONE,29,,7/1/2025 0:00,1000000
1217-111,,26291,NO. 67 WASHED,29,,7/1/2025 0:00,1000000
1217-111,,27261,NO. 7 STONE,30,,7/1/2025 0:00,1000000
1217-111,,27271,NO. 7 WASHED,30,,7/1/2025 0:00,1000000
1217-111,,30091,NO. 10 SCREENINGS,27.25,,7/1/2025 0:00,1000000
1218-111,,15391,GRADE D BASE,18,,1/1/2025 0:00,1000000
1218-111,,15441,GRADE D PUG,18,,1/1/2025 0:00,1000000
1218-111,,24081,"2"""" - 3"""" STONE",28.5,,1/1/2025 0:00,1000000
1218-111,,24151,NO. 4 STONE,28.5,,1/1/2025 0:00,1000000
1218-111,,25281,NO. 57 STONE,28.5,,1/1/2025 0:00,1000000
1218-111,,25291,NO. 57 WASHED,28.5,,1/1/2025 0:00,1000000
1218-111,,26271,NO. 67 STONE,28.5,,1/1/2025 0:00,1000000
1218-111,,26291,NO. 67 WASHED,0,,1/1/2023 0:00,1000000
1218-111,,27261,NO. 7 STONE,29.5,,1/1/2025 0:00,1000000
1218-111,,27271,NO. 7 WASHED,29.5,,1/1/2025 0:00,1000000
1218-111,,28181,NO. 8 STONE,30.5,,1/1/2025 0:00,1000000
1218-111,,30091,NO. 10 SCREENINGS,26.75,,1/1/2025 0:00,1000000
1218-111,,30511,BLOCK MATERIAL,27,,1/1/2025 0:00,1000000
1218-221,,27271,7 Washed *L/D*,0,,2/6/2017 0:00,1000000
1218-221,,31331,Screw Sand,0,,4/23/2025 0:00,1000000
1219-111,,15391,GRADE D BASE,18.5,,7/1/2025 0:00,1000000
1219-111,,15441,GRADE D PUG,18.5,,7/1/2025 0:00,1000000
1219-111,,24081,"No.2 Stone - 2""-4""",29,,7/1/2025 0:00,1000000
1219-111,,24151,NO. 4 STONE,29,,7/1/2025 0:00,1000000
1219-111,,24161,4 Washed *L/D*,0,,7/14/2010 0:00,1000000
1219-111,,25151,NO. 5 STONE,29,,7/1/2025 0:00,1000000
1219-111,,25281,NO. 57 STONE,29,,7/1/2025 0:00,1000000
1219-111,,25291,NO. 57 WASHED,29,,7/1/2025 0:00,1000000
1219-111,,26271,NO. 67 STONE,29,,7/1/2025 0:00,1000000
1219-111,,26291,NO. 67 WASHED,29,,7/1/2025 0:00,1000000
1219-111,,27261,NO. 7 STONE,30,,7/1/2025 0:00,1000000
1219-111,,27271,NO. 7 WASHED,30,,7/1/2025 0:00,1000000
1219-111,,28191,NO. 8 WASHED,31,,7/1/2025 0:00,1000000
1219-111,,30091,NO. 10 SCREENINGS,27.25,,7/1/2025 0:00,1000000
1219-111,,30511,BLOCK MATERIAL,27.5,,7/1/2025 0:00,1000000
1222-111,,15391,GRADE D BASE,19,,7/1/2025 0:00,1000000
1222-111,,15441,GRADE D BASE PUG,19,,7/1/2025 0:00,1000000
1222-111,,24081,NO. 2 UNWASHED,31,,7/1/2025 0:00,1000000
1222-111,,24151,NO. 4 STONE,31,,7/1/2025 0:00,1000000
1222-111,,25281,NO. 57 UNWASHED,32,,7/1/2025 0:00,1000000
1222-111,,25291,NO. 57 WASHED,34.5,,7/1/2025 0:00,1000000
1222-111,,26271,NO. 67 STONE,34.5,,7/1/2025 0:00,1000000
1222-111,,26291,NO. 67 WASHED,34.5,,7/1/2025 0:00,1000000
1222-111,,27261,NO. 7 UNWASHED,33,,7/1/2025 0:00,1000000
1222-111,,27271,NO. 7 WASHED,35.5,,7/1/2025 0:00,1000000
1222-111,,28181,NO. 8 UNWASHED,34,,7/1/2025 0:00,1000000
1222-111,,28191,NO. 8 WASHED,36.5,,7/1/2025 0:00,1000000
1222-111,,30091,NO. 10 STONE,29.75,,7/1/2025 0:00,1000000
1222-111,,30521,BLOCK SAND,30,,7/1/2025 0:00,1000000
1222-111,,31041,WASHED SAND,30,,7/1/2025 0:00,1000000
